date,course,rno,deadline,run_at,minutes_before,odds3t_json,tan_json,fuku_json,odds2f_json
20260809,三国,2,08:58,2026-08-09T08:46:02.494083+09:00,12.0,"{""1-2-3"": 5.5, ""2-1-3"": 9.9, ""3-1-2"": 45.7, ""4-1-2"": 158.6, ""5-1-2"": 148.4, ""6-1-2"": 241.5, ""1-2-4"": 33.8, ""2-1-4"": 52.8, ""3-1-4"": 105.7, ""4-1-3"": 218.7, ""5-1-3"": 265.3, ""6-1-3"": 425.9, ""1-2-5"": 17.5, ""2-1-5"": 23.4, ""3-1-5"": 88.9, ""4-1-5"": 192.6, ""5-1-4"": 351.8, ""6-1-4"": 899.1, ""1-2-6"": 15.8, ""2-1-6"": 25.3, ""3-1-6"": 127.4, ""4-1-6"": 289.0, ""5-1-6"": 404.6, ""6-1-5"": 899.1, ""1-3-2"": 12.3, ""2-3-1"": 21.1, ""3-2-1"": 51.3, ""4-2-1"": 252.8, ""5-2-1"": 172.1, ""6-2-1"": 269.7, ""1-3-4"": 51.3, ""2-3-4"": 87.0, ""3-2-4"": 81.3, ""4-2-3"": 218.7, ""5-2-3"": 207.5, ""6-2-3"": 344.3, ""1-3-5"": 40.0, ""2-3-5"": 38.0, ""3-2-5"": 72.9, ""4-2-5"": 299.7, ""5-2-4"": 558.1, ""6-2-4"": 703.6, ""1-3-6"": 38.3, ""2-3-6"": 41.9, ""3-2-6"": 86.0, ""4-2-6"": 359.6, ""5-2-6"": 311.2, ""6-2-5"": 809.2, ""1-4-2"": 74.5, ""2-4-1"": 137.1, ""3-4-1"": 294.2, ""4-3-1"": 283.9, ""5-3-1"": 279.0, ""6-3-1"": 505.7, ""1-4-3"": 110.1, ""2-4-3"": 145.8, ""3-4-2"": 143.2, ""4-3-2"": 221.7, ""5-3-2"": 207.5, ""6-3-2"": 376.3, ""1-4-5"": 161.8, ""2-4-5"": 181.8, ""3-4-5"": 359.6, ""4-3-5"": 449.5, ""5-3-4"": 899.1, ""6-3-4"": 1011.0, ""1-4-6"": 144.5, ""2-4-6"": 166.8, ""3-4-6"": 385.3, ""4-3-6"": 809.2, ""5-3-6"": 558.1, ""6-3-5"": 647.4, ""1-5-2"": 49.4, ""2-5-1"": 54.8, ""3-5-1"": 143.2, ""4-5-1"": 311.2, ""5-4-1"": 522.0, ""6-4-1"": 952.0, ""1-5-3"": 70.6, ""2-5-3"": 79.3, ""3-5-2"": 126.4, ""4-5-2"": 337.1, ""5-4-2"": 703.6, ""6-4-2"": 703.6, ""1-5-4"": 188.1, ""2-5-4"": 224.7, ""3-5-4"": 462.4, ""4-5-3"": 425.9, ""5-4-3"": 1011.0, ""6-4-3"": 1471.0, ""1-5-6"": 85.6, ""2-5-6"": 85.6, ""3-5-6"": 192.6, ""4-5-6"": 376.3, ""5-4-6"": 578.0, ""6-4-5"": 851.8, ""1-6-2"": 56.9, ""2-6-1"": 80.9, ""3-6-1"": 279.0, ""4-6-1"": 462.4, ""5-6-1"": 735.6, ""6-5-1"": 851.8, ""1-6-3"": 90.9, ""2-6-3"": 105.0, ""3-6-2"": 283.9, ""4-6-2"": 578.0, ""5-6-2"": 647.4, ""6-5-2"": 674.3, ""1-6-4"": 256.9, ""2-6-4"": 218.7, ""3-6-4"": 851.8, ""4-6-3"": 770.7, ""5-6-3"": 809.2, ""6-5-3"": 505.7, ""1-6-5"": 172.1, ""2-6-5"": 137.1, ""3-6-5"": 505.7, ""4-6-5"": 647.4, ""5-6-4"": 952.0, ""6-5-4"": 770.7}","{""1"": 2.0, ""2"": 3.5, ""3"": 3.5, ""4"": 14.2, ""5"": 14.2, ""6"": 7.1}","{""1"": [1.0, 2.2], ""2"": [1.0, 1.6], ""3"": [4.1, 13.5], ""4"": [0.0, 0.0], ""5"": [2.2, 6.7], ""6"": [4.1, 13.5]}","{""1-2"": 1.5, ""1-3"": 9.0, ""2-3"": 9.7, ""1-4"": 9.7, ""2-4"": 18.1, ""3-4"": 21.1, ""1-5"": 25.3, ""2-5"": 31.6, ""3-5"": 21.1, ""4-5"": 63.3, ""1-6"": 21.1, ""2-6"": 31.6, ""3-6"": 42.2, ""4-6"": 42.2, ""5-6"": 126.7}"
20260809,三国,4,09:50,2026-08-09T09:45:53.889817+09:00,4.1,"{""1-2-3"": 87.3, ""2-1-3"": 358.0, ""3-1-2"": 328.7, ""4-1-2"": 46.3, ""5-1-2"": 374.6, ""6-1-2"": 467.8, ""1-2-4"": 39.9, ""2-1-4"": 250.5, ""3-1-4"": 193.9, ""4-1-3"": 47.5, ""5-1-3"": 333.6, ""6-1-3"": 342.7, ""1-2-5"": 125.0, ""2-1-5"": 749.3, ""3-1-5"": 328.7, ""4-1-5"": 16.4, ""5-1-4"": 102.7, ""6-1-4"": 66.6, ""1-2-6"": 78.6, ""2-1-6"": 523.2, ""3-1-6"": 379.5, ""4-1-6"": 9.4, ""5-1-6"": 127.0, ""6-1-5"": 163.7, ""1-3-2"": 110.2, ""2-3-1"": 545.8, ""3-2-1"": 585.6, ""4-2-1"": 160.1, ""5-2-1"": 789.5, ""6-2-1"": 921.1, ""1-3-4"": 31.4, ""2-3-4"": 730.7, ""3-2-4"": 398.3, ""4-2-3"": 366.9, ""5-2-3"": 961.1, ""6-2-3"": 1339.0, ""1-3-5"": 85.7, ""2-3-5"": 1245.0, ""3-2-5"": 930.8, ""4-2-5"": 267.9, ""5-2-4"": 850.2, ""6-2-4"": 685.4, ""1-3-6"": 71.9, ""2-3-6"": 1668.0, ""3-2-6"": 1105.0, ""4-2-6"": 171.7, ""5-2-6"": 1148.0, ""6-2-5"": 1668.0, ""1-4-2"": 22.9, ""2-4-1"": 337.5, ""3-4-1"": 279.8, ""4-3-1"": 178.2, ""5-3-1"": 627.1, ""6-3-1"": 930.8, ""1-4-3"": 18.7, ""2-4-3"": 707.4, ""3-4-2"": 532.6, ""4-3-2"": 462.9, ""5-3-2"": 1148.0, ""6-3-2"": 1449.0, ""1-4-5"": 12.0, ""2-4-5"": 826.4, ""3-4-5"": 762.2, ""4-3-5"": 360.9, ""5-3-4"": 1091.0, ""6-3-4"": 622.7, ""1-4-6"": 7.6, ""2-4-6"": 539.1, ""3-4-6"": 465.4, ""4-3-6"": 192.6, ""5-3-6"": 1403.0, ""6-3-5"": 2056.0, ""1-5-2"": 135.2, ""2-5-1"": 1179.0, ""3-5-1"": 730.7, ""4-5-1"": 25.0, ""5-4-1"": 95.2, ""6-4-1"": 56.9, ""1-5-3"": 103.1, ""2-5-3"": 1263.0, ""3-5-2"": 1263.0, ""4-5-2"": 108.6, ""5-4-2"": 386.1, ""6-4-2"": 288.0, ""1-5-4"": 36.6, ""2-5-4"": 1607.0, ""3-5-4"": 1078.0, ""4-5-3"": 115.5, ""5-4-3"": 529.5, ""6-4-3"": 233.3, ""1-5-6"": 52.9, ""2-5-6"": 1804.0, ""3-5-6"": 1426.0, ""4-5-6"": 17.6, ""5-4-6"": 67.5, ""6-4-5"": 71.3, ""1-6-2"": 100.2, ""2-6-1"": 940.7, ""3-6-1"": 826.4, ""4-6-1"": 13.8, ""5-6-1"": 161.0, ""6-5-1"": 265.5, ""1-6-3"": 92.9, ""2-6-3"": 1804.0, ""3-6-2"": 1922.0, ""4-6-2"": 82.4, ""5-6-2"": 724.8, ""6-5-2"": 1105.0, ""1-6-4"": 23.0, ""2-6-4"": 842.1, ""3-6-4"": 589.5, ""4-6-3"": 69.3, ""5-6-3"": 669.8, ""6-5-3"": 1091.0, ""1-6-5"": 59.3, ""2-6-5"": 2267.0, ""3-6-5"": 1607.0, ""4-6-5"": 15.3, ""5-6-4"": 90.7, ""6-5-4"": 125.9}","{""1"": 1.6, ""2"": 8.1, ""3"": 20.2, ""4"": 2.8, ""5"": 6.7, ""6"": 13.5}","{""1"": [1.0, 1.1], ""2"": [3.3, 6.1], ""3"": [6.3, 11.6], ""4"": [1.2, 2.0], ""5"": [2.7, 5.0], ""6"": [2.0, 3.6]}","{""1-2"": 14.9, ""1-3"": 13.0, ""2-3"": 139.5, ""1-4"": 1.6, ""2-4"": 26.1, ""3-4"": 41.8, ""1-5"": 12.6, ""2-5"": 83.7, ""3-5"": 209.2, ""4-5"": 9.0, ""1-6"": 9.3, ""2-6"": 83.7, ""3-6"": 69.7, ""4-6"": 6.5, ""5-6"": 32.1}"
20260809,徳山,1,10:38,2026-08-09T10:01:09.739252+09:00,36.8,"{""1-2-3"": 9.4, ""2-1-3"": 58.8, ""3-1-2"": 80.7, ""4-1-2"": 91.1, ""5-1-2"": 66.8, ""6-1-2"": 144.9, ""1-2-4"": 14.2, ""2-1-4"": 67.5, ""3-1-4"": 95.7, ""4-1-3"": 133.1, ""5-1-3"": 75.2, ""6-1-3"": 304.2, ""1-2-5"": 17.0, ""2-1-5"": 69.3, ""3-1-5"": 59.6, ""4-1-5"": 80.8, ""5-1-4"": 113.4, ""6-1-4"": 285.5, ""1-2-6"": 22.1, ""2-1-6"": 85.2, ""3-1-6"": 124.6, ""4-1-6"": 108.4, ""5-1-6"": 74.3, ""6-1-5"": 183.6, ""1-3-2"": 20.8, ""2-3-1"": 104.4, ""3-2-1"": 121.0, ""4-2-1"": 116.9, ""5-2-1"": 108.1, ""6-2-1"": 252.6, ""1-3-4"": 21.5, ""2-3-4"": 264.6, ""3-2-4"": 174.4, ""4-2-3"": 318.2, ""5-2-3"": 215.4, ""6-2-3"": 343.0, ""1-3-5"": 21.8, ""2-3-5"": 224.1, ""3-2-5"": 180.8, ""4-2-5"": 249.6, ""5-2-4"": 299.8, ""6-2-4"": 423.1, ""1-3-6"": 38.9, ""2-3-6"": 268.9, ""3-2-6"": 189.4, ""4-2-6"": 230.9, ""5-2-6"": 162.1, ""6-2-5"": 307.6, ""1-4-2"": 22.9, ""2-4-1"": 103.4, ""3-4-1"": 158.7, ""4-3-1"": 206.8, ""5-3-1"": 121.8, ""6-3-1"": 441.1, ""1-4-3"": 31.7, ""2-4-3"": 319.4, ""3-4-2"": 209.4, ""4-3-2"": 404.7, ""5-3-2"": 272.4, ""6-3-2"": 521.0, ""1-4-5"": 26.0, ""2-4-5"": 271.5, ""3-4-5"": 251.8, ""4-3-5"": 375.5, ""5-3-4"": 443.4, ""6-3-4"": 617.5, ""1-4-6"": 27.9, ""2-4-6"": 168.4, ""3-4-6"": 332.1, ""4-3-6"": 372.1, ""5-3-6"": 353.2, ""6-3-5"": 362.4, ""1-5-2"": 29.4, ""2-5-1"": 132.7, ""3-5-1"": 101.0, ""4-5-1"": 128.4, ""5-4-1"": 165.7, ""6-4-1"": 337.5, ""1-5-3"": 33.8, ""2-5-3"": 254.9, ""3-5-2"": 209.9, ""4-5-2"": 262.9, ""5-4-2"": 362.4, ""6-4-2"": 505.2, ""1-5-4"": 45.8, ""2-5-4"": 344.5, ""3-5-4"": 272.4, ""4-5-3"": 344.5, ""5-4-3"": 438.7, ""6-4-3"": 661.6, ""1-5-6"": 34.8, ""2-5-6"": 214.8, ""3-5-6"": 264.6, ""4-5-6"": 151.3, ""5-4-6"": 218.2, ""6-4-5"": 408.6, ""1-6-2"": 49.0, ""2-6-1"": 172.6, ""3-6-1"": 306.5, ""4-6-1"": 209.9, ""5-6-1"": 103.9, ""6-5-1"": 168.4, ""1-6-3"": 74.2, ""2-6-3"": 324.3, ""3-6-2"": 319.4, ""4-6-2"": 300.9, ""5-6-2"": 178.5, ""6-5-2"": 272.4, ""1-6-4"": 73.5, ""2-6-4"": 268.0, ""3-6-4"": 431.9, ""4-6-3"": 487.5, ""5-6-3"": 261.3, ""6-5-3"": 448.2, ""1-6-5"": 64.9, ""2-6-5"": 351.7, ""3-6-5"": 455.5, ""4-6-5"": 238.8, ""5-6-4"": 219.9, ""6-5-4"": 362.4}","{""1"": 1.2, ""2"": 10.3, ""3"": 9.5, ""4"": 10.3, ""5"": 9.5, ""6"": 8.7}","{""1"": [1.1, 1.4], ""2"": [1.8, 2.4], ""3"": [4.9, 7.0], ""4"": [2.6, 3.7], ""5"": [1.2, 1.6], ""6"": [5.8, 8.3]}","{""1-2"": 3.2, ""1-3"": 3.7, ""2-3"": 23.5, ""1-4"": 7.8, ""2-4"": 20.7, ""3-4"": 23.5, ""1-5"": 7.0, ""2-5"": 17.6, ""3-5"": 23.5, ""4-5"": 22.0, ""1-6"": 13.5, ""2-6"": 39.1, ""3-6"": 35.2, ""4-6"": 25.1, ""5-6"": 27.1}"
20260809,唐津,5,10:35,2026-08-09T10:15:55.424877+09:00,19.1,"{""1-2-3"": 85.2, ""2-1-3"": 107.3, ""3-1-2"": 175.4, ""4-1-2"": 38.6, ""5-1-2"": 202.7, ""6-1-2"": 178.9, ""1-2-4"": 50.6, ""2-1-4"": 95.0, ""3-1-4"": 160.0, ""4-1-3"": 76.6, ""5-1-3"": 178.9, ""6-1-3"": 414.7, ""1-2-5"": 147.1, ""2-1-5"": 212.1, ""3-1-5"": 168.9, ""4-1-5"": 66.1, ""5-1-4"": 202.7, ""6-1-4"": 172.1, ""1-2-6"": 94.0, ""2-1-6"": 157.3, ""3-1-6"": 186.2, ""4-1-6"": 23.2, ""5-1-6"": 162.9, ""6-1-5"": 337.9, ""1-3-2"": 142.5, ""2-3-1"": 128.5, ""3-2-1"": 228.1, ""4-2-1"": 43.4, ""5-2-1"": 142.5, ""6-2-1"": 152.0, ""1-3-4"": 154.6, ""2-3-4"": 130.3, ""3-2-4"": 71.8, ""4-2-3"": 38.8, ""5-2-3"": 172.1, ""6-2-3"": 246.6, ""1-3-5"": 144.8, ""2-3-5"": 149.5, ""3-2-5"": 198.3, ""4-2-5"": 56.6, ""5-2-4"": 124.9, ""6-2-4"": 70.7, ""1-3-6"": 217.2, ""2-3-6"": 116.9, ""3-2-6"": 160.0, ""4-2-6"": 11.8, ""5-2-6"": 165.9, ""6-2-5"": 207.3, ""1-4-2"": 53.9, ""2-4-1"": 95.0, ""3-4-1"": 136.1, ""4-3-1"": 106.0, ""5-3-1"": 168.9, ""6-3-1"": 414.7, ""1-4-3"": 96.0, ""2-4-3"": 92.1, ""3-4-2"": 76.6, ""4-3-2"": 63.8, ""5-3-2"": 217.2, ""6-3-2"": 233.9, ""1-4-5"": 89.4, ""2-4-5"": 115.5, ""3-4-5"": 240.1, ""4-3-5"": 138.2, ""5-3-4"": 253.4, ""6-3-4"": 140.3, ""1-4-6"": 49.8, ""2-4-6"": 28.6, ""3-4-6"": 124.9, ""4-3-6"": 39.8, ""5-3-6"": 182.4, ""6-3-5"": 233.9, ""1-5-2"": 157.3, ""2-5-1"": 217.2, ""3-5-1"": 198.3, ""4-5-1"": 116.9, ""5-4-1"": 157.3, ""6-4-1"": 123.3, ""1-5-3"": 132.2, ""2-5-3"": 240.1, ""3-5-2"": 222.5, ""4-5-2"": 76.0, ""5-4-2"": 100.2, ""6-4-2"": 43.6, ""1-5-4"": 202.7, ""2-5-4"": 175.4, ""3-5-4"": 276.5, ""4-5-3"": 108.6, ""5-4-3"": 165.9, ""6-4-3"": 96.0, ""1-5-6"": 222.5, ""2-5-6"": 154.6, ""3-5-6"": 182.4, ""4-5-6"": 41.1, ""5-4-6"": 64.7, ""6-4-5"": 92.1, ""1-6-2"": 132.2, ""2-6-1"": 157.3, ""3-6-1"": 276.5, ""4-6-1"": 22.9, ""5-6-1"": 140.3, ""6-5-1"": 233.9, ""1-6-3"": 222.5, ""2-6-3"": 172.1, ""3-6-2"": 246.6, ""4-6-2"": 12.4, ""5-6-2"": 107.3, ""6-5-2"": 132.2, ""1-6-4"": 107.3, ""2-6-4"": 54.6, ""3-6-4"": 136.1, ""4-6-3"": 26.1, ""5-6-3"": 126.7, ""6-5-3"": 157.3, ""1-6-5"": 253.4, ""2-6-5"": 168.9, ""3-6-5"": 217.2, ""4-6-5"": 37.3, ""5-6-4"": 60.4, ""6-5-4"": 83.7}","{""1"": 7.2, ""2"": 4.3, ""3"": 10.8, ""4"": 1.3, ""5"": 10.8, ""6"": 21.7}","{""1"": [0.0, 0.0], ""2"": [1.1, 3.0], ""3"": [1.1, 3.0], ""4"": [1.0, 1.5], ""5"": [0.0, 0.0], ""6"": [0.0, 0.0]}","{""1-2"": 21.7, ""1-3"": 21.7, ""2-3"": 43.5, ""1-4"": 21.7, ""2-4"": 10.8, ""3-4"": 12.4, ""1-5"": 43.5, ""2-5"": 29.0, ""3-5"": 87.0, ""4-5"": 14.5, ""1-6"": 29.0, ""2-6"": 10.8, ""3-6"": 29.0, ""4-6"": 1.5, ""5-6"": 17.4}"
20260809,徳山,1,10:38,2026-08-09T10:15:55.424877+09:00,22.1,"{""1-2-3"": 9.8, ""2-1-3"": 54.6, ""3-1-2"": 74.1, ""4-1-2"": 92.5, ""5-1-2"": 67.1, ""6-1-2"": 149.0, ""1-2-4"": 13.8, ""2-1-4"": 66.4, ""3-1-4"": 96.1, ""4-1-3"": 135.7, ""5-1-3"": 80.7, ""6-1-3"": 306.6, ""1-2-5"": 16.0, ""2-1-5"": 70.7, ""3-1-5"": 63.8, ""4-1-5"": 86.8, ""5-1-4"": 118.7, ""6-1-4"": 273.1, ""1-2-6"": 22.5, ""2-1-6"": 85.0, ""3-1-6"": 134.9, ""4-1-6"": 109.1, ""5-1-6"": 77.3, ""6-1-5"": 184.8, ""1-3-2"": 19.0, ""2-3-1"": 95.8, ""3-2-1"": 109.5, ""4-2-1"": 122.7, ""5-2-1"": 108.6, ""6-2-1"": 255.2, ""1-3-4"": 20.5, ""2-3-4"": 259.3, ""3-2-4"": 180.3, ""4-2-3"": 343.1, ""5-2-3"": 224.2, ""6-2-3"": 386.7, ""1-3-5"": 21.6, ""2-3-5"": 234.9, ""3-2-5"": 198.8, ""4-2-5"": 246.8, ""5-2-4"": 305.0, ""6-2-4"": 441.3, ""1-3-6"": 38.2, ""2-3-6"": 300.1, ""3-2-6"": 216.8, ""4-2-6"": 238.9, ""5-2-6"": 175.5, ""6-2-5"": 320.6, ""1-4-2"": 22.3, ""2-4-1"": 106.4, ""3-4-1"": 154.1, ""4-3-1"": 197.1, ""5-3-1"": 129.0, ""6-3-1"": 489.3, ""1-4-3"": 30.8, ""2-4-3"": 305.8, ""3-4-2"": 217.7, ""4-3-2"": 403.4, ""5-3-2"": 293.1, ""6-3-2"": 571.3, ""1-4-5"": 25.4, ""2-4-5"": 275.1, ""3-4-5"": 277.2, ""4-3-5"": 394.9, ""5-3-4"": 509.3, ""6-3-4"": 601.9, ""1-4-6"": 27.9, ""2-4-6"": 187.5, ""3-4-6"": 345.2, ""4-3-6"": 381.5, ""5-3-6"": 382.8, ""6-3-5"": 399.1, ""1-5-2"": 28.7, ""2-5-1"": 128.9, ""3-5-1"": 109.9, ""4-5-1"": 130.7, ""5-4-1"": 171.8, ""6-4-1"": 331.0, ""1-5-3"": 33.8, ""2-5-3"": 262.9, ""3-5-2"": 233.0, ""4-5-2"": 260.5, ""5-4-2"": 363.0, ""6-4-2"": 554.4, ""1-5-4"": 44.4, ""2-5-4"": 353.9, ""3-5-4"": 312.6, ""4-5-3"": 386.7, ""5-4-3"": 489.3, ""6-4-3"": 601.9, ""1-5-6"": 35.1, ""2-5-6"": 231.1, ""3-5-6"": 290.8, ""4-5-6"": 153.9, ""5-4-6"": 216.4, ""6-4-5"": 392.1, ""1-6-2"": 49.8, ""2-6-1"": 180.9, ""3-6-1"": 339.0, ""4-6-1"": 200.2, ""5-6-1"": 105.4, ""6-5-1"": 172.3, ""1-6-3"": 75.6, ""2-6-3"": 347.3, ""3-6-2"": 359.6, ""4-6-2"": 296.9, ""5-6-2"": 181.2, ""6-5-2"": 285.6, ""1-6-4"": 69.8, ""2-6-4"": 291.5, ""3-6-4"": 483.0, ""4-6-3"": 478.9, ""5-6-3"": 267.9, ""6-5-3"": 404.8, ""1-6-5"": 63.3, ""2-6-5"": 367.8, ""3-6-5"": 485.1, ""4-6-5"": 244.1, ""5-6-4"": 216.4, ""6-5-4"": 350.6}","{""1"": 1.2, ""2"": 10.9, ""3"": 10.0, ""4"": 10.9, ""5"": 8.6, ""6"": 9.2}","{""1"": [1.2, 1.4], ""2"": [1.4, 1.9], ""3"": [5.6, 7.8], ""4"": [3.0, 4.1], ""5"": [1.3, 1.7], ""6"": [5.6, 7.8]}","{""1-2"": 3.2, ""1-3"": 3.7, ""2-3"": 23.3, ""1-4"": 8.6, ""2-4"": 19.8, ""3-4"": 24.8, ""1-5"": 6.6, ""2-5"": 19.8, ""3-5"": 20.9, ""4-5"": 20.9, ""1-6"": 12.8, ""2-6"": 39.7, ""3-6"": 33.1, ""4-6"": 24.8, ""5-6"": 24.8}"
20260809,三国,5,10:18,2026-08-09T10:15:55.424877+09:00,2.1,"{""1-2-3"": 39.8, ""2-1-3"": 305.4, ""3-1-2"": 305.9, ""4-1-2"": 63.5, ""5-1-2"": 95.1, ""6-1-2"": 1983.0, ""1-2-4"": 20.1, ""2-1-4"": 271.9, ""3-1-4"": 257.0, ""4-1-3"": 82.5, ""5-1-3"": 99.5, ""6-1-3"": 2771.0, ""1-2-5"": 20.9, ""2-1-5"": 309.9, ""3-1-5"": 239.1, ""4-1-5"": 15.0, ""5-1-4"": 31.2, ""6-1-4"": 1149.0, ""1-2-6"": 123.8, ""2-1-6"": 1192.0, ""3-1-6"": 830.1, ""4-1-6"": 51.6, ""5-1-6"": 73.5, ""6-1-5"": 1089.0, ""1-3-2"": 44.6, ""2-3-1"": 541.5, ""3-2-1"": 630.2, ""4-2-1"": 236.1, ""5-2-1"": 334.7, ""6-2-1"": 2385.0, ""1-3-4"": 21.0, ""2-3-4"": 1231.0, ""3-2-4"": 808.7, ""4-2-3"": 785.1, ""5-2-3"": 910.3, ""6-2-3"": 3140.0, ""1-3-5"": 19.5, ""2-3-5"": 1653.0, ""3-2-5"": 1299.0, ""4-2-5"": 296.2, ""5-2-4"": 505.2, ""6-2-4"": 3089.0, ""1-3-6"": 114.1, ""2-3-6"": 2581.0, ""3-2-6"": 2581.0, ""4-2-6"": 680.3, ""5-2-6"": 860.4, ""6-2-5"": 3555.0, ""1-4-2"": 14.2, ""2-4-1"": 497.2, ""3-4-1"": 486.9, ""4-3-1"": 295.8, ""5-3-1"": 305.4, ""6-3-1"": 3249.0, ""1-4-3"": 16.0, ""2-4-3"": 1416.0, ""3-4-2"": 928.3, ""4-3-2"": 815.7, ""5-3-2"": 1018.0, ""6-3-2"": 3623.0, ""1-4-5"": 5.5, ""2-4-5"": 1058.0, ""3-4-5"": 815.7, ""4-3-5"": 409.6, ""5-3-4"": 587.0, ""6-3-4"": 2771.0, ""1-4-6"": 29.9, ""2-4-6"": 2415.0, ""3-4-6"": 2004.0, ""4-3-6"": 845.0, ""5-3-6"": 956.5, ""6-3-5"": 3489.0, ""1-5-2"": 20.5, ""2-5-1"": 682.7, ""3-5-1"": 475.8, ""4-5-1"": 17.7, ""5-4-1"": 34.8, ""6-4-1"": 1281.0, ""1-5-3"": 20.1, ""2-5-3"": 1847.0, ""3-5-2"": 1597.0, ""4-5-2"": 85.8, ""5-4-2"": 176.1, ""6-4-2"": 2654.0, ""1-5-4"": 8.2, ""2-5-4"": 1290.0, ""3-5-4"": 901.6, ""4-5-3"": 124.9, ""5-4-3"": 218.1, ""6-4-3"": 3140.0, ""1-5-6"": 30.0, ""2-5-6"": 2415.0, ""3-5-6"": 1942.0, ""4-5-6"": 40.5, ""5-4-6"": 77.0, ""6-4-5"": 1046.0, ""1-6-2"": 320.4, ""2-6-1"": 2692.0, ""3-6-1"": 2298.0, ""4-6-1"": 167.6, ""5-6-1"": 253.9, ""6-5-1"": 1089.0, ""1-6-3"": 316.7, ""2-6-3"": 4009.0, ""3-6-2"": 3426.0, ""4-6-2"": 442.3, ""5-6-2"": 766.0, ""6-5-2"": 2415.0, ""1-6-4"": 134.3, ""2-6-4"": 3623.0, ""3-6-4"": 2654.0, ""4-6-3"": 583.4, ""5-6-3"": 880.5, ""6-5-3"": 2991.0, ""1-6-5"": 132.8, ""2-6-5"": 3426.0, ""3-6-5"": 2855.0, ""4-6-5"": 147.8, ""5-6-4"": 284.2, ""6-5-4"": 1029.0}","{""1"": 1.3, ""2"": 16.1, ""3"": 48.3, ""4"": 2.6, ""5"": 8.7, ""6"": 96.7}","{""1"": [1.0, 1.5], ""2"": [3.8, 13.7], ""3"": [3.8, 13.7], ""4"": [1.2, 3.4], ""5"": [1.4, 4.1], ""6"": [0.0, 0.0]}","{""1-2"": 7.0, ""1-3"": 8.0, ""2-3"": 82.0, ""1-4"": 2.3, ""2-4"": 104.3, ""3-4"": 60.4, ""1-5"": 3.2, ""2-5"": 52.1, ""3-5"": 127.5, ""4-5"": 5.7, ""1-6"": 41.0, ""2-6"": 229.6, ""3-6"": 574.1, ""4-6"": 31.0, ""5-6"": 52.1}"
