date,course,rno,odds_json
20250711,若松,2,"{""1-2-3"": 12.1, ""2-1-3"": 36.4, ""3-1-2"": 25.8, ""4-1-2"": 90.5, ""5-1-2"": 195.3, ""6-1-2"": 913.1, ""1-2-4"": 17.0, ""2-1-4"": 38.0, ""3-1-4"": 15.2, ""4-1-3"": 69.6, ""5-1-3"": 140.1, ""6-1-3"": 833.7, ""1-2-5"": 28.2, ""2-1-5"": 86.1, ""3-1-5"": 21.0, ""4-1-5"": 100.8, ""5-1-4"": 186.4, ""6-1-4"": 1117.0, ""1-2-6"": 119.2, ""2-1-6"": 306.8, ""3-1-6"": 166.2, ""4-1-6"": 409.4, ""5-1-6"": 419.9, ""6-1-5"": 1085.0, ""1-3-2"": 11.0, ""2-3-1"": 104.5, ""3-2-1"": 69.3, ""4-2-1"": 186.1, ""5-2-1"": 354.0, ""6-2-1"": 1494.0, ""1-3-4"": 7.0, ""2-3-4"": 175.3, ""3-2-4"": 89.0, ""4-2-3"": 218.7, ""5-2-3"": 479.3, ""6-2-3"": 1950.0, ""1-3-5"": 12.2, ""2-3-5"": 266.3, ""3-2-5"": 158.9, ""4-2-5"": 308.4, ""5-2-4"": 513.6, ""6-2-4"": 1643.0, ""1-3-6"": 79.0, ""2-3-6"": 839.8, ""3-2-6"": 596.1, ""4-2-6"": 688.9, ""5-2-6"": 975.0, ""6-2-5"": 1770.0, ""1-4-2"": 24.1, ""2-4-1"": 143.1, ""3-4-1"": 29.7, ""4-3-1"": 79.7, ""5-3-1"": 176.4, ""6-3-1"": 1162.0, ""1-4-3"": 16.4, ""2-4-3"": 222.5, ""3-4-2"": 67.7, ""4-3-2"": 172.4, ""5-3-2"": 445.9, ""6-3-2"": 2091.0, ""1-4-5"": 30.5, ""2-4-5"": 316.0, ""3-4-5"": 41.3, ""4-3-5"": 125.8, ""5-3-4"": 271.3, ""6-3-4"": 1554.0, ""1-4-6"": 115.6, ""2-4-6"": 788.0, ""3-4-6"": 220.4, ""4-3-6"": 561.2, ""5-3-6"": 625.2, ""6-3-5"": 1554.0, ""1-5-2"": 52.8, ""2-5-1"": 307.6, ""3-5-1"": 72.7, ""4-5-1"": 165.7, ""5-4-1"": 273.2, ""6-4-1"": 1667.0, ""1-5-3"": 36.4, ""2-5-3"": 439.1, ""3-5-2"": 166.0, ""4-5-2"": 314.3, ""5-4-2"": 489.5, ""6-4-2"": 1770.0, ""1-5-4"": 56.0, ""2-5-4"": 481.3, ""3-5-4"": 98.5, ""4-5-3"": 202.9, ""5-4-3"": 320.4, ""6-4-3"": 2130.0, ""1-5-6"": 107.6, ""2-5-6"": 1211.0, ""3-5-6"": 283.3, ""4-5-6"": 489.5, ""5-4-6"": 913.1, ""6-4-5"": 1950.0, ""1-6-2"": 271.3, ""2-6-1"": 1009.0, ""3-6-1"": 520.6, ""4-6-1"": 1139.0, ""5-6-1"": 705.8, ""6-5-1"": 1162.0, ""1-6-3"": 295.0, ""2-6-3"": 1667.0, ""3-6-2"": 1117.0, ""4-6-2"": 1045.0, ""5-6-2"": 1085.0, ""6-5-2"": 1717.0, ""1-6-4"": 416.8, ""2-6-4"": 1223.0, ""3-6-4"": 777.3, ""4-6-3"": 1403.0, ""5-6-3"": 1075.0, ""6-5-3"": 1534.0, ""1-6-5"": 331.5, ""2-6-5"": 1743.0, ""3-6-5"": 668.9, ""4-6-5"": 1292.0, ""5-6-4"": 1278.0, ""6-5-4"": 1643.0}"
20250711,唐津,5,"{""1-2-3"": 7.0, ""2-1-3"": 16.2, ""3-1-2"": 16.8, ""4-1-2"": 1037.0, ""5-1-2"": 1796.0, ""6-1-2"": 46.8, ""1-2-4"": 99.0, ""2-1-4"": 163.7, ""3-1-4"": 109.1, ""4-1-3"": 860.7, ""5-1-3"": 1094.0, ""6-1-3"": 38.8, ""1-2-5"": 113.3, ""2-1-5"": 204.9, ""3-1-5"": 104.5, ""4-1-5"": 1665.0, ""5-1-4"": 2079.0, ""6-1-4"": 327.8, ""1-2-6"": 14.9, ""2-1-6"": 25.2, ""3-1-6"": 15.4, ""4-1-6"": 896.2, ""5-1-6"": 1371.0, ""6-1-5"": 314.9, ""1-3-2"": 6.4, ""2-3-1"": 29.9, ""3-2-1"": 31.2, ""4-2-1"": 1214.0, ""5-2-1"": 2483.0, ""6-2-1"": 67.1, ""1-3-4"": 62.5, ""2-3-4"": 229.2, ""3-2-4"": 196.9, ""4-2-3"": 1271.0, ""5-2-3"": 2312.0, ""6-2-3"": 76.0, ""1-3-5"": 62.6, ""2-3-5"": 252.4, ""3-2-5"": 217.4, ""4-2-5"": 2804.0, ""5-2-4"": 3916.0, ""6-2-4"": 432.1, ""1-3-6"": 8.5, ""2-3-6"": 43.9, ""3-2-6"": 41.2, ""4-2-6"": 1042.0, ""5-2-6"": 2060.0, ""6-2-5"": 477.1, ""1-4-2"": 240.5, ""2-4-1"": 456.6, ""3-4-1"": 258.4, ""4-3-1"": 859.0, ""5-3-1"": 1146.0, ""6-3-1"": 49.7, ""1-4-3"": 221.3, ""2-4-3"": 581.9, ""3-4-2"": 377.9, ""4-3-2"": 1286.0, ""5-3-2"": 1834.0, ""6-3-2"": 71.7, ""1-4-5"": 533.3, ""2-4-5"": 1388.0, ""3-4-5"": 642.0, ""4-3-5"": 2349.0, ""5-3-4"": 3422.0, ""6-3-4"": 314.0, ""1-4-6"": 248.6, ""2-4-6"": 525.6, ""3-4-6"": 227.3, ""4-3-6"": 769.3, ""5-3-6"": 1190.0, ""6-3-5"": 346.0, ""1-5-2"": 462.9, ""2-5-1"": 755.9, ""3-5-1"": 360.1, ""4-5-1"": 2618.0, ""5-4-1"": 3449.0, ""6-4-1"": 788.9, ""1-5-3"": 324.8, ""2-5-3"": 865.9, ""3-5-2"": 462.4, ""4-5-2"": 3563.0, ""5-4-2"": 4390.0, ""6-4-2"": 820.1, ""1-5-4"": 832.7, ""2-5-4"": 1984.0, ""3-5-4"": 878.1, ""4-5-3"": 2786.0, ""5-4-3"": 3779.0, ""6-4-3"": 687.8, ""1-5-6"": 422.0, ""2-5-6"": 905.6, ""3-5-6"": 314.3, ""4-5-6"": 2040.0, ""5-4-6"": 3061.0, ""6-4-5"": 1293.0, ""1-6-2"": 24.3, ""2-6-1"": 71.5, ""3-6-1"": 28.3, ""4-6-1"": 1097.0, ""5-6-1"": 1448.0, ""6-5-1"": 748.1, ""1-6-3"": 20.0, ""2-6-3"": 78.8, ""3-6-2"": 43.6, ""4-6-2"": 1100.0, ""5-6-2"": 1604.0, ""6-5-2"": 1084.0, ""1-6-4"": 184.0, ""2-6-4"": 394.4, ""3-6-4"": 176.3, ""4-6-3"": 834.3, ""5-6-3"": 994.7, ""6-5-3"": 701.1, ""1-6-5"": 205.0, ""2-6-5"": 617.4, ""3-6-5"": 178.9, ""4-6-5"": 1834.0, ""5-6-4"": 2937.0, ""6-5-4"": 1286.0}"
20250711,唐津,1,"{""1-2-3"": 23.0, ""2-1-3"": 19.9, ""3-1-2"": 118.1, ""4-1-2"": 309.8, ""5-1-2"": 1878.0, ""6-1-2"": 40.3, ""1-2-4"": 47.9, ""2-1-4"": 45.8, ""3-1-4"": 229.8, ""4-1-3"": 555.5, ""5-1-3"": 2572.0, ""6-1-3"": 72.5, ""1-2-5"": 364.0, ""2-1-5"": 424.8, ""3-1-5"": 1074.0, ""4-1-5"": 1216.0, ""5-1-4"": 2133.0, ""6-1-4"": 115.9, ""1-2-6"": 20.7, ""2-1-6"": 18.8, ""3-1-6"": 119.9, ""4-1-6"": 355.2, ""5-1-6"": 3144.0, ""6-1-5"": 380.0, ""1-3-2"": 44.9, ""2-3-1"": 27.3, ""3-2-1"": 64.2, ""4-2-1"": 232.8, ""5-2-1"": 2154.0, ""6-2-1"": 27.9, ""1-3-4"": 94.3, ""2-3-4"": 22.8, ""3-2-4"": 60.9, ""4-2-3"": 185.1, ""5-2-3"": 2927.0, ""6-2-3"": 20.2, ""1-3-5"": 510.7, ""2-3-5"": 328.0, ""3-2-5"": 644.1, ""4-2-5"": 1434.0, ""5-2-4"": 3659.0, ""6-2-4"": 32.0, ""1-3-6"": 46.2, ""2-3-6"": 10.7, ""3-2-6"": 29.8, ""4-2-6"": 106.7, ""5-2-6"": 2111.0, ""6-2-5"": 225.0, ""1-4-2"": 115.3, ""2-4-1"": 79.8, ""3-4-1"": 254.9, ""4-3-1"": 600.3, ""5-3-1"": 3316.0, ""6-3-1"": 76.6, ""1-4-3"": 159.9, ""2-4-3"": 44.1, ""3-4-2"": 133.9, ""4-3-2"": 277.6, ""5-3-2"": 3144.0, ""6-3-2"": 36.1, ""1-4-5"": 679.1, ""2-4-5"": 612.5, ""3-4-5"": 1318.0, ""4-3-5"": 2011.0, ""5-3-4"": 3967.0, ""6-3-4"": 87.4, ""1-4-6"": 114.9, ""2-4-6"": 28.1, ""3-4-6"": 125.5, ""4-3-6"": 249.1, ""5-3-6"": 3508.0, ""6-3-5"": 463.9, ""1-5-2"": 1063.0, ""2-5-1"": 1108.0, ""3-5-1"": 2496.0, ""4-5-1"": 1992.0, ""5-4-1"": 2669.0, ""6-4-1"": 161.1, ""1-5-3"": 1244.0, ""2-5-3"": 1053.0, ""3-5-2"": 1813.0, ""4-5-2"": 2482.0, ""5-4-2"": 4121.0, ""6-4-2"": 69.7, ""1-5-4"": 1364.0, ""2-5-4"": 1478.0, ""3-5-4"": 2425.0, ""4-5-3"": 3316.0, ""5-4-3"": 4564.0, ""6-4-3"": 130.4, ""1-5-6"": 1322.0, ""2-5-6"": 771.7, ""3-5-6"": 1806.0, ""4-5-6"": 2210.0, ""5-4-6"": 3566.0, ""6-4-5"": 580.6, ""1-6-2"": 32.4, ""2-6-1"": 19.7, ""3-6-1"": 76.4, ""4-6-1"": 246.7, ""5-6-1"": 2947.0, ""6-5-1"": 633.5, ""1-6-3"": 52.5, ""2-6-3"": 11.0, ""3-6-2"": 37.2, ""4-6-2"": 106.3, ""5-6-2"": 1869.0, ""6-5-2"": 492.4, ""1-6-4"": 96.3, ""2-6-4"": 18.3, ""3-6-4"": 85.0, ""4-6-3"": 201.7, ""5-6-3"": 2703.0, ""6-5-3"": 777.4, ""1-6-5"": 626.9, ""2-6-5"": 247.3, ""3-6-5"": 757.9, ""4-6-5"": 994.0, ""5-6-4"": 3075.0, ""6-5-4"": 753.9}"
20250711,若松,12,"{""1-2-3"": 36.7, ""2-1-3"": 216.5, ""3-1-2"": 302.8, ""4-1-2"": 22.0, ""5-1-2"": 133.8, ""6-1-2"": 225.3, ""1-2-4"": 15.1, ""2-1-4"": 89.7, ""3-1-4"": 201.8, ""4-1-3"": 74.9, ""5-1-3"": 284.6, ""6-1-3"": 493.0, ""1-2-5"": 32.5, ""2-1-5"": 162.4, ""3-1-5"": 271.2, ""4-1-5"": 24.3, ""5-1-4"": 102.0, ""6-1-4"": 150.5, ""1-2-6"": 35.8, ""2-1-6"": 153.8, ""3-1-6"": 303.2, ""4-1-6"": 21.9, ""5-1-6"": 111.5, ""6-1-5"": 265.0, ""1-3-2"": 44.9, ""2-3-1"": 539.4, ""3-2-1"": 564.7, ""4-2-1"": 43.6, ""5-2-1"": 232.0, ""6-2-1"": 369.0, ""1-3-4"": 37.6, ""2-3-4"": 684.3, ""3-2-4"": 685.5, ""4-2-3"": 167.2, ""5-2-3"": 681.6, ""6-2-3"": 897.3, ""1-3-5"": 58.2, ""2-3-5"": 861.1, ""3-2-5"": 771.1, ""4-2-5"": 57.3, ""5-2-4"": 232.6, ""6-2-4"": 302.1, ""1-3-6"": 69.4, ""2-3-6"": 846.6, ""3-2-6"": 883.1, ""4-2-6"": 46.3, ""5-2-6"": 214.3, ""6-2-5"": 479.0, ""1-4-2"": 13.3, ""2-4-1"": 137.4, ""3-4-1"": 284.5, ""4-3-1"": 170.3, ""5-3-1"": 655.2, ""6-3-1"": 879.1, ""1-4-3"": 36.5, ""2-4-3"": 493.9, ""3-4-2"": 447.5, ""4-3-2"": 212.9, ""5-3-2"": 899.9, ""6-3-2"": 1109.0, ""1-4-5"": 19.3, ""2-4-5"": 255.8, ""3-4-5"": 343.2, ""4-3-5"": 202.3, ""5-3-4"": 693.5, ""6-3-4"": 779.2, ""1-4-6"": 17.5, ""2-4-6"": 194.2, ""3-4-6"": 331.3, ""4-3-6"": 175.9, ""5-3-6"": 645.4, ""6-3-5"": 991.6, ""1-5-2"": 46.8, ""2-5-1"": 321.7, ""3-5-1"": 507.7, ""4-5-1"": 25.9, ""5-4-1"": 75.7, ""6-4-1"": 116.7, ""1-5-3"": 81.1, ""2-5-3"": 785.1, ""3-5-2"": 682.2, ""4-5-2"": 35.4, ""5-4-2"": 97.7, ""6-4-2"": 176.4, ""1-5-4"": 46.3, ""2-5-4"": 411.4, ""3-5-4"": 555.6, ""4-5-3"": 118.2, ""5-4-3"": 328.0, ""6-4-3"": 431.2, ""1-5-6"": 56.5, ""2-5-6"": 374.3, ""3-5-6"": 568.6, ""4-5-6"": 19.4, ""5-4-6"": 55.5, ""6-4-5"": 114.4, ""1-6-2"": 64.9, ""2-6-1"": 367.2, ""3-6-1"": 658.3, ""4-6-1"": 31.2, ""5-6-1"": 161.4, ""6-5-1"": 319.3, ""1-6-3"": 122.9, ""2-6-3"": 923.4, ""3-6-2"": 915.2, ""4-6-2"": 40.8, ""5-6-2"": 189.1, ""6-5-2"": 377.1, ""1-6-4"": 51.5, ""2-6-4"": 347.6, ""3-6-4"": 610.7, ""4-6-3"": 129.4, ""5-6-3"": 380.1, ""6-5-3"": 645.4, ""1-6-5"": 82.2, ""2-6-5"": 508.4, ""3-6-5"": 717.8, ""4-6-5"": 29.4, ""5-6-4"": 105.1, ""6-5-4"": 167.6}"
20250711,唐津,11,"{""1-2-3"": 8.1, ""2-1-3"": 14.3, ""3-1-2"": 47.5, ""4-1-2"": 82.2, ""5-1-2"": 288.4, ""6-1-2"": 407.1, ""1-2-4"": 9.9, ""2-1-4"": 18.1, ""3-1-4"": 55.5, ""4-1-3"": 106.0, ""5-1-3"": 417.6, ""6-1-3"": 735.5, ""1-2-5"": 26.8, ""2-1-5"": 41.2, ""3-1-5"": 97.8, ""4-1-5"": 141.1, ""5-1-4"": 471.2, ""6-1-4"": 775.9, ""1-2-6"": 28.8, ""2-1-6"": 38.9, ""3-1-6"": 125.5, ""4-1-6"": 169.0, ""5-1-6"": 603.1, ""6-1-5"": 996.3, ""1-3-2"": 13.6, ""2-3-1"": 35.0, ""3-2-1"": 56.7, ""4-2-1"": 107.9, ""5-2-1"": 318.7, ""6-2-1"": 566.1, ""1-3-4"": 15.5, ""2-3-4"": 46.3, ""3-2-4"": 76.7, ""4-2-3"": 133.4, ""5-2-3"": 389.9, ""6-2-3"": 926.9, ""1-3-5"": 32.4, ""2-3-5"": 94.4, ""3-2-5"": 114.4, ""4-2-5"": 192.1, ""5-2-4"": 522.9, ""6-2-4"": 954.3, ""1-3-6"": 40.4, ""2-3-6"": 92.4, ""3-2-6"": 136.1, ""4-2-6"": 231.9, ""5-2-6"": 598.3, ""6-2-5"": 1281.0, ""1-4-2"": 20.6, ""2-4-1"": 54.7, ""3-4-1"": 95.8, ""4-3-1"": 164.6, ""5-3-1"": 574.0, ""6-3-1"": 987.6, ""1-4-3"": 26.7, ""2-4-3"": 71.9, ""3-4-2"": 100.9, ""4-3-2"": 162.9, ""5-3-2"": 535.3, ""6-3-2"": 1119.0, ""1-4-5"": 46.2, ""2-4-5"": 143.6, ""3-4-5"": 152.6, ""4-3-5"": 282.7, ""5-3-4"": 782.6, ""6-3-4"": 1196.0, ""1-4-6"": 49.3, ""2-4-6"": 146.2, ""3-4-6"": 210.2, ""4-3-6"": 359.8, ""5-3-6"": 954.3, ""6-3-5"": 1621.0, ""1-5-2"": 75.7, ""2-5-1"": 139.1, ""3-5-1"": 239.9, ""4-5-1"": 210.9, ""5-4-1"": 582.9, ""6-4-1"": 1171.0, ""1-5-3"": 89.8, ""2-5-3"": 174.2, ""3-5-2"": 210.3, ""4-5-2"": 206.6, ""5-4-2"": 532.1, ""6-4-2"": 1153.0, ""1-5-4"": 123.2, ""2-5-4"": 235.9, ""3-5-4"": 321.9, ""4-5-3"": 307.7, ""5-4-3"": 683.3, ""6-4-3"": 1379.0, ""1-5-6"": 135.7, ""2-5-6"": 308.1, ""3-5-6"": 481.2, ""4-5-6"": 333.1, ""5-4-6"": 727.2, ""6-4-5"": 1512.0, ""1-6-2"": 87.9, ""2-6-1"": 172.9, ""3-6-1"": 405.7, ""4-6-1"": 402.4, ""5-6-1"": 946.3, ""6-5-1"": 1492.0, ""1-6-3"": 122.1, ""2-6-3"": 264.6, ""3-6-2"": 442.1, ""4-6-2"": 431.2, ""5-6-2"": 942.4, ""6-5-2"": 1391.0, ""1-6-4"": 130.5, ""2-6-4"": 318.3, ""3-6-4"": 507.1, ""4-6-3"": 605.5, ""5-6-3"": 1292.0, ""6-5-3"": 1669.0, ""1-6-5"": 172.9, ""2-6-5"": 464.9, ""3-6-5"": 712.3, ""4-6-5"": 531.5, ""5-6-4"": 1100.0, ""6-5-4"": 1418.0}"
20250711,唐津,3,"{""1-2-3"": 20.5, ""2-1-3"": 87.8, ""3-1-2"": 49.9, ""4-1-2"": 341.2, ""5-1-2"": 1082.0, ""6-1-2"": 63.5, ""1-2-4"": 51.4, ""2-1-4"": 149.1, ""3-1-4"": 29.9, ""4-1-3"": 222.4, ""5-1-3"": 901.2, ""6-1-3"": 31.4, ""1-2-5"": 148.9, ""2-1-5"": 366.8, ""3-1-5"": 103.8, ""4-1-5"": 510.0, ""5-1-4"": 1271.0, ""6-1-4"": 73.1, ""1-2-6"": 28.1, ""2-1-6"": 99.5, ""3-1-6"": 16.0, ""4-1-6"": 160.2, ""5-1-6"": 716.7, ""6-1-5"": 125.1, ""1-3-2"": 15.2, ""2-3-1"": 151.2, ""3-2-1"": 114.5, ""4-2-1"": 536.5, ""5-2-1"": 1735.0, ""6-2-1"": 127.9, ""1-3-4"": 12.4, ""2-3-4"": 296.8, ""3-2-4"": 171.7, ""4-2-3"": 621.9, ""5-2-3"": 2306.0, ""6-2-3"": 177.9, ""1-3-5"": 63.1, ""2-3-5"": 681.2, ""3-2-5"": 381.9, ""4-2-5"": 1672.0, ""5-2-4"": 3018.0, ""6-2-4"": 306.0, ""1-3-6"": 6.5, ""2-3-6"": 197.9, ""3-2-6"": 102.3, ""4-2-6"": 604.7, ""5-2-6"": 2109.0, ""6-2-5"": 449.5, ""1-4-2"": 69.1, ""2-4-1"": 341.2, ""3-4-1"": 53.9, ""4-3-1"": 226.1, ""5-3-1"": 1076.0, ""6-3-1"": 40.5, ""1-4-3"": 38.5, ""2-4-3"": 520.7, ""3-4-2"": 149.3, ""4-3-2"": 415.3, ""5-3-2"": 1923.0, ""6-3-2"": 116.3, ""1-4-5"": 164.2, ""2-4-5"": 1312.0, ""3-4-5"": 177.6, ""4-3-5"": 552.5, ""5-3-4"": 2028.0, ""6-3-4"": 91.4, ""1-4-6"": 33.2, ""2-4-6"": 437.8, ""3-4-6"": 44.5, ""4-3-6"": 181.9, ""5-3-6"": 1060.0, ""6-3-5"": 163.8, ""1-5-2"": 356.6, ""2-5-1"": 1025.0, ""3-5-1"": 295.6, ""4-5-1"": 998.1, ""5-4-1"": 2028.0, ""6-4-1"": 132.6, ""1-5-3"": 238.0, ""2-5-3"": 1586.0, ""3-5-2"": 606.6, ""4-5-2"": 1838.0, ""5-4-2"": 2791.0, ""6-4-2"": 327.1, ""1-5-4"": 389.2, ""2-5-4"": 2074.0, ""3-5-4"": 376.9, ""4-5-3"": 1365.0, ""5-4-3"": 2349.0, ""6-4-3"": 174.8, ""1-5-6"": 200.2, ""2-5-6"": 1401.0, ""3-5-6"": 248.0, ""4-5-6"": 861.4, ""5-4-6"": 1547.0, ""6-4-5"": 321.7, ""1-6-2"": 25.6, ""2-6-1"": 193.6, ""3-6-1"": 22.0, ""4-6-1"": 162.1, ""5-6-1"": 776.7, ""6-5-1"": 244.4, ""1-6-3"": 10.4, ""2-6-3"": 256.5, ""3-6-2"": 62.0, ""4-6-2"": 414.8, ""5-6-2"": 1326.0, ""6-5-2"": 431.7, ""1-6-4"": 24.8, ""2-6-4"": 393.7, ""3-6-4"": 34.0, ""4-6-3"": 213.7, ""5-6-3"": 905.6, ""6-5-3"": 270.4, ""1-6-5"": 76.3, ""2-6-5"": 747.0, ""3-6-5"": 91.0, ""4-6-5"": 401.8, ""5-6-4"": 1233.0, ""6-5-4"": 432.2}"
20250711,若松,5,"{""1-2-3"": 23.7, ""2-1-3"": 113.9, ""3-1-2"": 375.5, ""4-1-2"": 11.0, ""5-1-2"": 215.7, ""6-1-2"": 1395.0, ""1-2-4"": 7.2, ""2-1-4"": 38.2, ""3-1-4"": 237.6, ""4-1-3"": 39.4, ""5-1-3"": 484.5, ""6-1-3"": 2253.0, ""1-2-5"": 38.7, ""2-1-5"": 137.3, ""3-1-5"": 545.2, ""4-1-5"": 17.5, ""5-1-4"": 128.4, ""6-1-4"": 944.5, ""1-2-6"": 96.2, ""2-1-6"": 286.4, ""3-1-6"": 861.8, ""4-1-6"": 35.4, ""5-1-6"": 301.6, ""6-1-5"": 2367.0, ""1-3-2"": 37.2, ""2-3-1"": 291.3, ""3-2-1"": 611.2, ""4-2-1"": 23.4, ""5-2-1"": 411.0, ""6-2-1"": 1968.0, ""1-3-4"": 22.7, ""2-3-4"": 357.6, ""3-2-4"": 792.4, ""4-2-3"": 86.8, ""5-2-3"": 1027.0, ""6-2-3"": 4453.0, ""1-3-5"": 73.5, ""2-3-5"": 748.1, ""3-2-5"": 1191.0, ""4-2-5"": 49.3, ""5-2-4"": 316.4, ""6-2-4"": 1626.0, ""1-3-6"": 158.6, ""2-3-6"": 1715.0, ""3-2-6"": 1731.0, ""4-2-6"": 95.3, ""5-2-6"": 799.2, ""6-2-5"": 3224.0, ""1-4-2"": 5.8, ""2-4-1"": 52.4, ""3-4-1"": 360.3, ""4-3-1"": 133.7, ""5-3-1"": 1307.0, ""6-3-1"": 2493.0, ""1-4-3"": 14.0, ""2-4-3"": 196.8, ""3-4-2"": 462.9, ""4-3-2"": 188.3, ""5-3-2"": 1640.0, ""6-3-2"": 4156.0, ""1-4-5"": 15.3, ""2-4-5"": 152.3, ""3-4-5"": 663.2, ""4-3-5"": 296.3, ""5-3-4"": 1154.0, ""6-3-4"": 2634.0, ""1-4-6"": 34.8, ""2-4-6"": 358.2, ""3-4-6"": 1022.0, ""4-3-6"": 403.0, ""5-3-6"": 1700.0, ""6-3-5"": 3979.0, ""1-5-2"": 75.5, ""2-5-1"": 398.7, ""3-5-1"": 1119.0, ""4-5-1"": 24.3, ""5-4-1"": 115.6, ""6-4-1"": 838.6, ""1-5-3"": 138.0, ""2-5-3"": 757.1, ""3-5-2"": 1222.0, ""4-5-2"": 36.7, ""5-4-2"": 173.3, ""6-4-2"": 1206.0, ""1-5-4"": 54.1, ""2-5-4"": 349.5, ""3-5-4"": 1214.0, ""4-5-3"": 154.4, ""5-4-3"": 438.0, ""6-4-3"": 1815.0, ""1-5-6"": 186.8, ""2-5-6"": 1307.0, ""3-5-6"": 1715.0, ""4-5-6"": 42.5, ""5-4-6"": 194.2, ""6-4-5"": 1000.0, ""1-6-2"": 211.3, ""2-6-1"": 903.5, ""3-6-1"": 2149.0, ""4-6-1"": 79.1, ""5-6-1"": 816.7, ""6-5-1"": 1889.0, ""1-6-3"": 329.2, ""2-6-3"": 2460.0, ""3-6-2"": 2562.0, ""4-6-2"": 110.9, ""5-6-2"": 1016.0, ""6-5-2"": 2527.0, ""1-6-4"": 167.4, ""2-6-4"": 1044.0, ""3-6-4"": 2055.0, ""4-6-3"": 260.4, ""5-6-3"": 1206.0, ""6-5-3"": 2710.0, ""1-6-5"": 270.6, ""2-6-5"": 1928.0, ""3-6-5"": 2527.0, ""4-6-5"": 89.9, ""5-6-4"": 595.6, ""6-5-4"": 1027.0}"
20250711,若松,11,"{""1-2-3"": 4.7, ""2-1-3"": 14.9, ""3-1-2"": 41.2, ""4-1-2"": 68.7, ""5-1-2"": 367.6, ""6-1-2"": 1135.0, ""1-2-4"": 6.1, ""2-1-4"": 15.9, ""3-1-4"": 49.6, ""4-1-3"": 136.2, ""5-1-3"": 499.3, ""6-1-3"": 2181.0, ""1-2-5"": 26.3, ""2-1-5"": 65.1, ""3-1-5"": 100.7, ""4-1-5"": 153.7, ""5-1-4"": 481.7, ""6-1-4"": 2118.0, ""1-2-6"": 62.3, ""2-1-6"": 116.6, ""3-1-6"": 197.3, ""4-1-6"": 233.7, ""5-1-6"": 917.7, ""6-1-5"": 2659.0, ""1-3-2"": 8.6, ""2-3-1"": 34.7, ""3-2-1"": 56.5, ""4-2-1"": 90.7, ""5-2-1"": 611.8, ""6-2-1"": 1412.0, ""1-3-4"": 14.5, ""2-3-4"": 49.9, ""3-2-4"": 80.8, ""4-2-3"": 183.8, ""5-2-3"": 1111.0, ""6-2-3"": 2580.0, ""1-3-5"": 40.7, ""2-3-5"": 176.5, ""3-2-5"": 225.5, ""4-2-5"": 237.8, ""5-2-4"": 951.2, ""6-2-4"": 2787.0, ""1-3-6"": 94.4, ""2-3-6"": 265.8, ""3-2-6"": 339.3, ""4-2-6"": 340.2, ""5-2-6"": 1424.0, ""6-2-5"": 2714.0, ""1-4-2"": 14.3, ""2-4-1"": 51.3, ""3-4-1"": 120.5, ""4-3-1"": 253.2, ""5-3-1"": 843.4, ""6-3-1"": 2530.0, ""1-4-3"": 25.4, ""2-4-3"": 95.3, ""3-4-2"": 149.3, ""4-3-2"": 276.8, ""5-3-2"": 1262.0, ""6-3-2"": 2458.0, ""1-4-5"": 49.6, ""2-4-5"": 238.6, ""3-4-5"": 337.1, ""4-3-5"": 599.8, ""5-3-4"": 1848.0, ""6-3-4"": 3452.0, ""1-4-6"": 92.6, ""2-4-6"": 304.6, ""3-4-6"": 495.5, ""4-3-6"": 782.6, ""5-3-6"": 2237.0, ""6-3-5"": 3777.0, ""1-5-2"": 77.5, ""2-5-1"": 275.9, ""3-5-1"": 392.8, ""4-5-1"": 213.0, ""5-4-1"": 556.9, ""6-4-1"": 2380.0, ""1-5-3"": 102.7, ""2-5-3"": 410.1, ""3-5-2"": 546.9, ""4-5-2"": 295.8, ""5-4-2"": 836.7, ""6-4-2"": 2758.0, ""1-5-4"": 122.8, ""2-5-4"": 530.8, ""3-5-4"": 795.8, ""4-5-3"": 499.7, ""5-4-3"": 1353.0, ""6-4-3"": 3197.0, ""1-5-6"": 252.3, ""2-5-6"": 965.3, ""3-5-6"": 1187.0, ""4-5-6"": 398.8, ""5-4-6"": 985.3, ""6-4-5"": 2632.0, ""1-6-2"": 289.4, ""2-6-1"": 641.9, ""3-6-1"": 972.5, ""4-6-1"": 644.3, ""5-6-1"": 1841.0, ""6-5-1"": 2928.0, ""1-6-3"": 419.3, ""2-6-3"": 1028.0, ""3-6-2"": 1226.0, ""4-6-2"": 801.9, ""5-6-2"": 2162.0, ""6-5-2"": 3013.0, ""1-6-4"": 401.5, ""2-6-4"": 952.9, ""3-6-4"": 1493.0, ""4-6-3"": 1274.0, ""5-6-3"": 2276.0, ""6-5-3"": 3407.0, ""1-6-5"": 548.7, ""2-6-5"": 1654.0, ""3-6-5"": 1829.0, ""4-6-5"": 897.2, ""5-6-4"": 1916.0, ""6-5-4"": 2555.0}"
